fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time
3032,305,Marc Goddard,2688.0,2372.0,2372.0,5,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,2:15
3031,305,Leon Roberts,2595.0,1584.0,1584.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,1:10
3030,305,Marc Goddard,3288.0,3891.0,3891.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00
3029,305,Neil Hall,3398.0,710.0,710.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:26
3028,305,Leon Roberts,1547.0,337.0,337.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
3027,305,Bobby Rehman,1002.0,4034.0,1002.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:42
3026,305,Kevin Sataki,1414.0,3989.0,3989.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,0:08
3025,305,Marc Goddard,2163.0,1502.0,2163.0,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,1,1:24
3024,305,Leon Roberts,466.0,3463.0,466.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,0:38
3023,305,Neil Hall,3816.0,1088.0,3816.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
3022,305,Bobby Rehman,1238.0,3074.0,1238.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
3021,305,Kevin Sataki,767.0,3828.0,767.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
3020,304,Herb Dean,1768.0,649.0,1768.0,5,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,1:54
3019,304,Yves Lavigne,3499.0,2594.0,3499.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
3018,304,Herb Dean,2671.0,560.0,2671.0,3,F,Middleweight,M,TKO - Doctor's Stoppage,Facial Cuts,1,3:37
3017,304,Kevin MacDonald,1315.0,397.0,397.0,3,F,Lightweight,M,Decision,Split,3,5:00
3016,304,Yves Lavigne,1268.0,575.0,1268.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
3015,304,Herb Dean,2493.0,2110.0,2110.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:17
3014,304,Kevin MacDonald,17.0,219.0,219.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
3013,304,Gary Forman,2525.0,2492.0,2525.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
3012,304,Bryan Miner,3523.0,1249.0,3523.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,3,1:54
3011,304,Kevin MacDonald,949.0,600.0,949.0,3,F,Featherweight,M,Submission,D'Arce Choke On Ground,3,4:43
3010,304,Gary Forman,294.0,1429.0,1429.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head In Clinch,3,2:11
3009,304,Bryan Miner,1817.0,865.0,865.0,3,F,Flyweight,M,Decision,Split,3,5:00
3008,303,Herb Dean,2349.0,3396.0,2349.0,5,T,Light Heavyweight,M,Decision,Unanimous,5,5:00
3007,303,John McCarthy,3499.0,2305.0,3499.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
3006,303,Yves Lavigne,438.0,1860.0,438.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
3005,303,Herb Dean,2507.0,2858.0,2507.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
3004,303,Yves Lavigne,3513.0,3023.0,3023.0,3,F,Lightweight,M,KO/TKO,Spinning Back Fist Head,2,2:09
3003,303,Herb Dean,3675.0,2877.0,2877.0,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,3,4:50
3002,303,John McCarthy,2328.0,3562.0,2328.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:57
3001,303,Chris Tognoni,3145.0,3308.0,3145.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
3000,303,Yves Lavigne,4074.0,1470.0,4074.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2999,303,Chris Tognoni,3153.0,1070.0,1070.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
2998,302,Jerin Valel,1934.0,3191.0,1934.0,5,F,Middleweight,M,KO/TKO,Kick to Body At Distance,1,1:02
2997,302,Mario Yamasaki,3868.0,2899.0,3868.0,3,F,Bantamweight,M,Submission,Arm Triangle From Mount,3,3:53
2996,302,Mario Yamasaki,3544.0,3335.0,3335.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2995,302,Jerin Valel,669.0,1912.0,1912.0,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,3,4:57
2994,302,Mario Yamasaki,693.0,1059.0,693.0,3,F,Welterweight,M,Submission,"Arm Triangle From Side Control
      Technical Submission",1,1:15
2993,302,Eduardo Herdy,819.0,3182.0,819.0,3,F,Middleweight,M,KO/TKO,"to    
      Finger Injury",2,1:01
2992,302,Fernando Yamasaki,971.0,1188.0,971.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,1:59
2991,302,Osiris Maia,1475.0,1644.0,1644.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:30
2990,302,Jerin Valel,3103.0,3224.0,3224.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2989,302,Osiris Maia,2432.0,812.0,2432.0,3,F,Bantamweight,M,Submission,Neck Crank From Back Control,2,4:13
2988,302,Eduardo Herdy,4041.0,1752.0,1752.0,3,F,Welterweight,M,Decision,Split,3,5:00
2987,302,Fernando Yamasaki,1673.0,3421.0,1673.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,4:59
2986,301,Herb Dean,3184.0,1677.0,3184.0,5,F,Heavyweight,M,Decision,Unanimous,5,5:00
2985,301,Jason Herzog,3185.0,3221.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2984,301,John McCarthy,1361.0,509.0,1361.0,3,F,Heavyweight,M,KO/TKO,Punch to Head On Ground,1,4:13
2983,301,Herb Dean,2792.0,1658.0,1658.0,3,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,1,1:59
2982,301,Al Guinee,2905.0,2396.0,2396.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
2981,301,Jason Herzog,1618.0,2860.0,1618.0,3,F,Flyweight,M,Submission,Rear Naked Choke,3,4:06
2980,301,John McCarthy,1040.0,803.0,803.0,3,F,Welterweight,M,Submission,"Injury  
      Neck Injury",1,0:57
2979,301,Herb Dean,283.0,3200.0,3200.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:52
2978,301,Herb Dean,3101.0,3865.0,3865.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,3,3:24
2977,301,Al Guinee,1707.0,147.0,1707.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2976,301,Jason Herzog,3502.0,2216.0,3502.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2975,301,Jason Herzog,3769.0,3080.0,3080.0,3,F,Bantamweight,M,Submission,Heel Hook On Ground,1,1:04
2974,300,Yves Lavigne,3063.0,1523.0,3063.0,5,T,Women's Strawweight,F,Submission,Rear Naked Choke,3,1:26
2973,300,Herb Dean,542.0,1401.0,1401.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2972,300,Yves Lavigne,1156.0,1751.0,1751.0,3,F,Lightweight,M,Submission,Guillotine Choke On Ground,1,4:37
2971,300,Herb Dean,1266.0,1862.0,1266.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00
2970,300,John McCarthy,2568.0,3097.0,2568.0,3,F,Women's Strawweight,F,Submission,Armbar On Ground,2,3:05
2969,300,Yves Lavigne,1099.0,3449.0,3449.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2968,300,Herb Dean,103.0,2664.0,103.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2967,300,Kim Winslow,375.0,1916.0,375.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2966,300,John McCarthy,3311.0,3494.0,3311.0,3,F,Women's Strawweight,F,Submission,Armbar From Half Guard,1,4:53
2965,300,Kim Winslow,2302.0,2552.0,2552.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2964,299,Herb Dean,2591.0,2097.0,2097.0,5,T,Welterweight,M,Decision,Split,5,5:00
2963,299,John McCarthy,1225.0,1733.0,1225.0,5,T,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,1:53
2962,299,Mario Yamasaki,3650.0,793.0,3650.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Back Control,1,4:50
2961,299,Herb Dean,3155.0,2658.0,3155.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:33
2960,299,John McCarthy,3017.0,351.0,3017.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,4:19
2959,299,Mario Yamasaki,3041.0,1023.0,3041.0,3,F,Bantamweight,M,Submission,Bulldog Choke On Ground,2,1:34
2958,299,Herb Dean,2774.0,874.0,874.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,2,3:08
2957,299,John McCarthy,3981.0,2342.0,3981.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2956,299,Mark Smith,1263.0,3049.0,1263.0,3,F,Women's Bantamweight,F,Submission,"Bulldog Choke On Ground
      Technical Submission",1,4:59
2955,299,Mario Yamasaki,1224.0,2541.0,1224.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2954,299,Mark Smith,152.0,3423.0,3423.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2953,298,Dan Miragliotta,3122.0,484.0,3122.0,5,F,Featherweight,M,Submission,Neck Crank From Back Control,5,4:56
2952,298,Mario Yamasaki,2728.0,3863.0,3863.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2951,298,Jacob Montalvo,1208.0,3568.0,3568.0,3,F,Flyweight,M,Decision,Split,3,5:00
2950,298,Kerry Hatley,943.0,1404.0,1404.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:21
2949,298,Jacob Montalvo,3807.0,1374.0,3807.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2948,298,Mario Yamasaki,116.0,297.0,116.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2947,298,Kerry Hatley,1911.0,3400.0,1911.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00
2946,298,Dan Miragliotta,3859.0,1520.0,1520.0,3,F,Middleweight,M,Decision,Split,3,5:00
2945,298,Jacob Montalvo,250.0,2601.0,250.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2944,298,Dan Miragliotta,3119.0,3935.0,3935.0,3,F,Lightweight,M,Submission,Armbar From Mount,1,1:52
2943,298,Kerry Hatley,286.0,3327.0,286.0,3,F,Women's Strawweight,F,KO/TKO,Punches to Head On Ground,3,2:54
2942,298,Mario Yamasaki,1149.0,3472.0,3472.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,0:18
2941,297,Herb Dean,160.0,2473.0,160.0,5,T,Heavyweight,M,KO/TKO,Flying Knee Head,2,2:27
2940,297,John McCarthy,3102.0,2861.0,2861.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,4:46
2939,297,Mario Yamasaki,2124.0,3790.0,2124.0,3,F,Featherweight,M,Submission,Guillotine Choke On Ground,1,3:18
2938,297,John McCarthy,1632.0,2603.0,1632.0,3,F,Welterweight,M,KO/TKO,Knees to Body In Clinch,1,4:50
2937,297,Herb Dean,2875.0,316.0,316.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,3:38
2936,297,Mario Yamasaki,983.0,1616.0,983.0,3,T,Featherweight,M,Decision,Unanimous,3,5:00
2935,297,John McCarthy,1250.0,1131.0,1250.0,3,T,Bantamweight,M,Decision,Unanimous,3,5:00
2934,297,Herb Dean,3043.0,629.0,3043.0,3,F,Women's Bantamweight,F,TKO - Doctor's Stoppage,Ear Injury,2,1:30
2933,297,Mario Yamasaki,3803.0,3651.0,3803.0,3,F,Featherweight,M,Submission,Guillotine Choke Standing,3,0:30
2932,297,John McCarthy,3673.0,3563.0,3673.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,1:44
2931,297,Herb Dean,3808.0,263.0,3808.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2930,296,Mario Yamasaki,925.0,898.0,898.0,5,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:34
2929,296,Keith Peterson,4001.0,2321.0,4001.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2928,296,Mario Yamasaki,691.0,3117.0,691.0,3,F,Welterweight,M,Decision,Split,3,5:00
2927,296,Wernei Cardoso,2016.0,3265.0,2016.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2926,296,Keith Peterson,2017.0,1439.0,2017.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00
2925,296,Mario Yamasaki,1027.0,921.0,1027.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2924,296,Keith Peterson,1920.0,633.0,1920.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,0:31
2923,296,Wernei Cardoso,692.0,3680.0,692.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:15
2922,296,Mario Yamasaki,4021.0,2767.0,4021.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2921,296,Keith Peterson,690.0,3367.0,3367.0,3,F,Welterweight,M,Submission,Rear Naked Choke,3,3:26
2920,295,Herb Dean,990.0,3767.0,990.0,5,F,Middleweight,M,Submission,Guillotine Choke After Drop to Ground,2,0:57
2919,295,Leon Roberts,1284.0,2467.0,2467.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,2,1:39
2918,295,John Sharp,144.0,2565.0,144.0,3,F,Middleweight,M,KO/TKO,Knee to Head In Clinch,2,2:43
2917,295,Leon Roberts,1335.0,2635.0,1335.0,3,F,Heavyweight,M,KO/TKO,Punches to Head On Ground,2,4:49
2916,295,John Sharp,1810.0,995.0,1810.0,3,F,Lightweight,M,Submission,"Rear Naked Choke
      Technical Submission",2,1:52
2915,295,Herb Dean,1244.0,2451.0,1244.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:46
2914,295,Leon Roberts,3971.0,3999.0,3999.0,3,F,Middleweight,M,KO/TKO,Punches to Head From Mount,1,2:16
2913,295,John Sharp,307.0,621.0,621.0,3,F,Flyweight,M,KO/TKO,"Kick to Head At Distance
      Side Kick",3,0:18
2912,295,Herb Dean,2709.0,3443.0,3443.0,3,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,1,3:06
2911,295,Leon Roberts,35.0,2255.0,2255.0,3,F,Middleweight,M,Submission,Kimura On Ground,1,4:27
2910,295,John Sharp,345.0,3675.0,3675.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,1,2:58
2909,294,Marc Goddard,4050.0,1727.0,4050.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00
2908,294,Mario Yamasaki,427.0,3288.0,3288.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00
2907,294,Marc Goddard,1890.0,510.0,1890.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Half Guard,2,4:06
2906,294,Osiris Maia,3103.0,1827.0,3103.0,3,F,Featherweight,M,Decision,Split,3,5:00
2905,294,Mario Yamasaki,3007.0,3296.0,3296.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2904,294,Eduardo Herdy,1943.0,1915.0,1915.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,3,2:40
2903,294,Mario Yamasaki,3593.0,2176.0,3593.0,3,F,Lightweight,M,Submission,Rear Naked Choke,2,3:06
2902,294,Marc Goddard,2326.0,1077.0,1077.0,3,F,Flyweight,M,Submission,Arm Triangle From Side Control,1,3:28
2901,294,Osiris Maia,3952.0,2991.0,2991.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2900,294,Eduardo Herdy,3616.0,2846.0,3616.0,3,F,Lightweight,M,Submission,Armbar On Ground,1,4:57
2899,294,Mario Yamasaki,3581.0,1843.0,1843.0,3,F,Lightweight,M,Submission,Kimura From Side Control,1,4:16
2898,293,Herb Dean,1940.0,901.0,1940.0,5,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,1:28
2897,293,Dan Miragliotta,3915.0,3552.0,3915.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2896,293,Cyril Desjardins,2114.0,3503.0,2114.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2895,293,Brad Jardine,412.0,831.0,412.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2894,293,Herb Dean,456.0,2029.0,456.0,3,F,Welterweight,M,Decision,Split,3,5:00
2893,293,Cyril Desjardins,2899.0,886.0,2899.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,2:06
2892,293,Dan Miragliotta,3349.0,1464.0,3349.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2891,293,Brad Jardine,3912.0,2009.0,3912.0,3,F,Lightweight,M,Submission,Inverted Triangle From Side Control,2,3:22
2890,293,Herb Dean,900.0,3023.0,3023.0,3,F,Lightweight,M,Decision,Split,3,5:00
2889,293,Cyril Desjardins,2525.0,2261.0,2261.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2888,293,Dan Miragliotta,337.0,3134.0,337.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,1,1:03
2887,292,Marc Goddard,1496.0,523.0,523.0,5,F,Welterweight,M,Decision,Split,5,5:00
2886,292,Kristian Hacklou,3398.0,2532.0,2532.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:11
2885,292,Grant Waterman,2105.0,3762.0,3762.0,3,F,Light Heavyweight,M,KO/TKO,Kick to Body At Distance,1,1:58
2884,292,Bobby Rehman,3894.0,136.0,136.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:19
2883,292,Marc Goddard,3504.0,3921.0,3504.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2882,292,Grant Waterman,1547.0,78.0,1547.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2881,292,Kristian Hacklou,649.0,949.0,649.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2880,292,Marc Goddard,1268.0,322.0,1268.0,3,F,Welterweight,M,Decision,Split,3,5:00
2879,292,Grant Waterman,354.0,2322.0,2322.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2878,292,Kristian Hacklou,466.0,3874.0,466.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:01
2877,292,Bobby Rehman,341.0,3487.0,341.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,4:21
2876,291,Herb Dean,2365.0,3548.0,2365.0,5,T,Flyweight,M,Submission,Kimura From Side Control,2,2:29
2875,291,John McCarthy,3499.0,4007.0,3499.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2874,291,Herb Dean,1189.0,1768.0,1768.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:46
2873,291,John McCarthy,2254.0,960.0,960.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,3,0:58
2872,291,Jason Herzog,7.0,1440.0,7.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Mount,3,1:21
2871,291,Chris Tognoni,3345.0,1651.0,3345.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,1,1:01
2870,291,Herb Dean,1819.0,2168.0,1819.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2869,291,Jason Herzog,3376.0,401.0,401.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2868,291,Chris Tognoni,2493.0,3125.0,3125.0,3,F,Welterweight,M,Decision,Split,3,5:00
2867,291,Jason Herzog,347.0,2070.0,2070.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2866,291,Chris Tognoni,2885.0,2840.0,2885.0,3,F,Bantamweight,M,Submission,Guillotine Choke After Drop to Guard,2,4:56
2865,290,Leon Roberts,2473.0,1497.0,2473.0,5,F,Heavyweight,M,KO/TKO,Punch to Head In Clinch,2,3:00
2864,290,Steve Perceval,2305.0,2795.0,2305.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:32
2863,290,Wolf Menninger,4073.0,905.0,4073.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2862,290,Jerin Valel,442.0,1533.0,442.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00
2861,290,Jerin Valel,2152.0,201.0,2152.0,3,F,Welterweight,M,Decision,Split,3,5:00
2860,290,Steve Perceval,2507.0,3248.0,2507.0,3,F,Flyweight,M,KO/TKO,Punches to Head On Ground,1,3:48
2859,290,Leon Roberts,3591.0,2289.0,2289.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2858,290,Wolf Menninger,2235.0,710.0,2235.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,1:38
2857,290,Leon Roberts,2018.0,808.0,2018.0,3,F,Welterweight,M,KO/TKO,Elbows to Head In Clinch,1,1:18
2856,290,Jerin Valel,447.0,2286.0,2286.0,3,F,Bantamweight,M,Decision,Split,3,5:00
2855,290,Steve Perceval,385.0,3523.0,3523.0,3,F,Lightweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",2,2:34
2854,290,Wolf Menninger,3754.0,2512.0,3754.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2853,289,Jerin Valel,695.0,3942.0,3942.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:59
2852,289,Mario Yamasaki,397.0,2668.0,397.0,3,F,Lightweight,M,Decision,Split,3,5:00
2851,289,Jerin Valel,833.0,3065.0,833.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2850,289,Mario Yamasaki,1183.0,1393.0,1183.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:20
2849,289,Jerin Valel,4057.0,3201.0,4057.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2848,289,Fernando Yamasaki,3976.0,1354.0,3976.0,3,F,Women's Bantamweight,F,Submission,Guillotine Choke From Side Control,1,4:33
2847,289,Mario Yamasaki,1261.0,2361.0,1261.0,3,F,Featherweight,M,Submission,Armbar From Bottom,1,4:29
2846,289,Fernando Yamasaki,3951.0,498.0,498.0,3,F,Welterweight,M,KO/TKO,Punch to Head From Half Guard,2,2:31
2845,289,Mario Yamasaki,358.0,692.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2844,289,Fernando Yamasaki,410.0,575.0,575.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2842,288,Herb Dean,587.0,1584.0,587.0,5,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,4:30
2841,288,Keith Peterson,1361.0,937.0,937.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:19
2840,288,Mario Yamasaki,1658.0,2034.0,1658.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:41
2839,288,Herb Dean,2102.0,3478.0,2102.0,3,F,Lightweight,M,TKO - Doctor's Stoppage,Facial Cut,2,2:14
2838,288,Mario Yamasaki,1618.0,773.0,1618.0,3,F,Flyweight,M,Submission,Guillotine Choke From Bottom Guard,2,0:47
2837,288,Herb Dean,2467.0,3308.0,2467.0,3,F,Lightweight,M,KO/TKO,Elbows to Head At Distance,3,2:26
2836,288,Keith Peterson,1512.0,3580.0,1512.0,3,F,Middleweight,M,Decision,Split,3,5:00
2835,288,Mario Yamasaki,3828.0,1817.0,3828.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2834,288,Herb Dean,600.0,648.0,648.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00
2833,287,John McCarthy,3212.0,592.0,3212.0,5,T,Bantamweight,M,KO/TKO,Kick to Head At Distance,5,2:20
2832,287,Herb Dean,3017.0,3513.0,3017.0,3,F,Lightweight,M,Decision,Split,3,5:00
2831,287,John McCarthy,3392.0,3833.0,3392.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head In Clinch,2,1:56
2830,287,Herb Dean,1474.0,3007.0,3007.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:53
2829,287,Jason Herzog,1751.0,2420.0,1751.0,3,F,Lightweight,M,Submission,"Bulldog Choke In Clinch
      Reverse Bulldog Choke",2,1:54
2828,287,Herb Dean,2110.0,3643.0,3643.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00
2827,287,Steven Davis,1175.0,2658.0,2658.0,3,F,Heavyweight,M,KO/TKO,Punches to Body From Half Guard,2,4:17
2826,287,Jason Herzog,219.0,3533.0,219.0,3,F,Lightweight,M,Submission,Guillotine Choke On Ground,1,1:12
2825,286,John McCarthy,2594.0,3185.0,3185.0,5,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,2:31
2824,286,Dan Miragliotta,1143.0,1737.0,1737.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:12
2823,286,John McCarthy,3542.0,2060.0,2060.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:20
2822,286,Dan Miragliotta,2532.0,3423.0,2532.0,3,F,Catch Weight,M,KO/TKO,Punches to Head From Back Control,3,3:47
2821,286,Kevin Nix,250.0,2090.0,250.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2820,286,Dan Miragliotta,648.0,1475.0,648.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,2:35
2819,286,John McCarthy,1915.0,2873.0,1915.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2818,286,Dan Miragliotta,3296.0,1843.0,3296.0,3,F,Lightweight,M,Submission,Arm Triangle From Side Control,2,3:38
2817,286,Kevin Nix,1216.0,2541.0,2541.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00
2816,286,John McCarthy,803.0,2603.0,803.0,3,F,Welterweight,M,Submission,Omoplata From Bottom Guard,1,2:18
2815,286,Kevin Nix,1077.0,865.0,1077.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00
2814,285,John Sharp,3767.0,2087.0,3767.0,5,F,Middleweight,M,KO/TKO,Knee to Head In Clinch,4,0:57
2813,285,Leon Roberts,100.0,2232.0,100.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:01
2812,285,John Sharp,17.0,1422.0,17.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00
2811,285,Steve Perceval,1469.0,63.0,1469.0,3,T,Featherweight,M,Decision,Unanimous,3,5:00
2810,285,Leon Roberts,196.0,1665.0,196.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00
2809,285,Thomas Fan,1683.0,3959.0,1683.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:17
2808,285,John Sharp,3249.0,812.0,812.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,1:06
2807,285,Leon Roberts,195.0,3367.0,3367.0,3,F,Welterweight,M,KO/TKO,"Punches to Head From Side Control
      Submission to Strikes",1,4:50
2806,285,Steve Perceval,13.0,168.0,168.0,3,F,Bantamweight,M,Decision,Split,3,5:00
2805,285,Thomas Fan,1215.0,3157.0,3157.0,3,F,Women's Bantamweight,F,Decision,Split,3,5:00
2804,284,Dan Miragliotta,3891.0,898.0,3891.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00
2803,284,Keith Peterson,1798.0,1284.0,1284.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:35
2802,284,Kevin MacDonald,3742.0,438.0,3742.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:18
